GO	TERM	query_genes	universe_genes	term_genes_in_universe	overlap_genes	p_value	overlap_gene_ids	p_adj_BH	gene_ratio	background_ratio	enrichment_ratio	direction_set	overlap_symbols
GO:0003341	cilium movement	1479	9100	11	4	0.0885263316932507	118491;124637;161582;51364	1	0.00270453008789723	0.00120879120879121	2.23738398180589	bacterial_higher_site_aware_eligible	CFAP70;CYB5D1;DNAAF4;ZMYND10
GO:0008631	intrinsic apoptotic signaling pathway in response to oxidative stress	1479	9100	11	4	0.0885263316932507	10550;1545;5163;6648	1	0.00270453008789723	0.00120879120879121	2.23738398180589	bacterial_higher_site_aware_eligible	ARL6IP5;CYP1B1;PDK1;SOD2
GO:0010043	response to zinc ion	1479	9100	11	4	0.0885263316932507	23498;6279;632;6648	1	0.00270453008789723	0.00120879120879121	2.23738398180589	bacterial_higher_site_aware_eligible	HAAO;S100A8;BGLAP;SOD2
GO:0032695	negative regulation of interleukin-12 production	1479	9100	11	4	0.0885263316932507	11213;353514;3586;3718	1	0.00270453008789723	0.00120879120879121	2.23738398180589	bacterial_higher_site_aware_eligible	IRAK3;LILRA5;IL10;JAK3
GO:0046426	negative regulation of receptor signaling pathway via JAK-STAT	1479	9100	11	4	0.0885263316932507	51094;54741;7428;9021	1	0.00270453008789723	0.00120879120879121	2.23738398180589	bacterial_higher_site_aware_eligible	ADIPOR1;LEPROT;VHL;SOCS3
GO:0051480	regulation of cytosolic calcium ion concentration	1479	9100	11	4	0.0885263316932507	2852;493;64072;7531	1	0.00270453008789723	0.00120879120879121	2.23738398180589	bacterial_higher_site_aware_eligible	GPER1;ATP2B4;CDH23;YWHAE
GO:0061025	membrane fusion	1479	9100	11	4	0.0885263316932507	11261;137886;25801;55850	1	0.00270453008789723	0.00120879120879121	2.23738398180589	bacterial_higher_site_aware_eligible	CHP1;UBXN2B;GCA;USE1
GO:0071577	zinc ion transmembrane transport	1479	9100	11	4	0.0885263316932507	55334;55630;64116;7226	1	0.00270453008789723	0.00120879120879121	2.23738398180589	bacterial_higher_site_aware_eligible	SLC39A9;SLC39A4;SLC39A8;TRPM2
GO:0050830	defense response to Gram-positive bacterium	1479	9100	39	10	0.0895188720876939	129530;1667;1668;1669;171389;3148;728358;820;85236;8993	1	0.00676132521974307	0.00428571428571429	1.57764255127338	bacterial_higher_site_aware_eligible	LYG1;DEFA1;DEFA3;DEFA4;NLRP6;HMGB2;DEFA1B;CAMP;H2BC12;PGLYRP1
GO:0007015	actin filament organization	1479	9100	55	13	0.0995855883833172	1265;201191;226;2934;30011;359;4648;57471;57477;58480;7018;79767;998	1	0.00878972278566599	0.00604395604395604	1.45429958817383	bacterial_higher_site_aware_eligible	CNN2;SAMD14;ALDOA;GSN;SH3KBP1;AQP2;MYO7B;ERMN;SHROOM4;RHOU;TF;ELMO3;CDC42
GO:0008150	biological_process	1479	9100	213	42	0.0999915153248545	1;10190;10233;11094;114984;116159;118491;127018;148534;163071;196294;206412;254863;2679;27156;284013;29964;414328;53346;53829;53831;55176;56729;57129;5827;64073;641649;64168;653857;79078;79145;80086;81888;8329;8336;8338;84418;85442;91227;9209;94239;9556	1	0.0283975659229209	0.0234065934065934	1.21322934224686	bacterial_higher_site_aware_eligible	A1BG;TXNDC9;LRRC23;CACFD1;FLYWCH2;CYYR1;CFAP70;LYPLAL1;TLCD4;ZNF114;IMMP1L;C6orf163;TMEM256;GGT3P;RSPH14;VMO1;PRICKLE4;IDNK;TM6SF1;P2RY13;GPR84;SEC61A2;RETN;MRPL47;PXMP2;C19orf33;TMEM91;NECAB1;ACTR3C;C1orf50;CHCHD7;TUBA4B;HYI;H2AC13;H2AC17;H2AC20;CYSTM1;KNDC1;GGTLC2;LRRFIP2;H2AZ2;ATP5MJ
GO:0120162	positive regulation of cold-induced thermogenesis	1479	9100	45	11	0.102242026985899	10912;249;2887;3480;3566;3934;3953;43;51094;51738;56034	1	0.00743745774171738	0.00494505494505495	1.50401923221396	bacterial_higher_site_aware_eligible	GADD45G;ALPL;GRB10;IGF1R;IL4R;LCN2;LEPR;ACHE;ADIPOR1;GHRL;PDGFC
GO:0045494	photoreceptor cell maintenance	1479	9100	16	5	0.104028171748471	158046;482;582;64072;92211	1	0.00338066260987153	0.00175824175824176	1.92275185936444	bacterial_higher_site_aware_eligible	NXNL2;ATP1B2;BBS1;CDH23;CDHR1
GO:0060079	excitatory postsynaptic potential	1479	9100	16	5	0.104028171748471	1145;51738;5530;57053;8620	1	0.00338066260987153	0.00175824175824176	1.92275185936444	bacterial_higher_site_aware_eligible	CHRNE;GHRL;PPP3CA;CHRNA10;NPFF
GO:2000379	positive regulation of reactive oxygen species metabolic process	1479	9100	16	5	0.104028171748471	1432;1545;1645;1647;706	1	0.00338066260987153	0.00175824175824176	1.92275185936444	bacterial_higher_site_aware_eligible	MAPK14;CYP1B1;AKR1C1;GADD45A;TSPO
GO:0050728	negative regulation of inflammatory response	1479	9100	46	11	0.115648403141686	1991;27342;2852;3082;3586;51738;5468;64116;8870;8993;9021	1	0.00743745774171738	0.00505494505494506	1.47132316194844	bacterial_higher_site_aware_eligible	ELANE;RABGEF1;GPER1;HGF;IL10;GHRL;PPARG;SLC39A8;IER3;PGLYRP1;SOCS3
GO:0006879	intracellular iron ion homeostasis	1479	9100	26	7	0.116287131909146	10058;212;48;51218;6556;7018;79901	1	0.00473292765382015	0.00285714285714286	1.65652467883705	bacterial_higher_site_aware_eligible	ABCB6;ALAS2;ACO1;GLRX5;SLC11A1;TF;CYBRD1
GO:0007275	multicellular organism development	1479	9100	26	7	0.116287131909146	2050;23105;2321;2322;3480;3953;83999	1	0.00473292765382015	0.00285714285714286	1.65652467883705	bacterial_higher_site_aware_eligible	EPHB4;FSTL4;FLT1;FLT3;IGF1R;LEPR;KREMEN1
GO:0005977	glycogen metabolic process	1479	9100	12	4	0.11637134302712	2632;3953;5261;5836	1	0.00270453008789723	0.00131868131868132	2.0509353166554	bacterial_higher_site_aware_eligible	GBE1;LEPR;PHKG2;PYGL
GO:0006809	nitric oxide biosynthetic process	1479	9100	12	4	0.11637134302712	1545;1727;64757;6697	1	0.00270453008789723	0.00131868131868132	2.0509353166554	bacterial_higher_site_aware_eligible	CYP1B1;CYB5R3;MTARC1;SPR
GO:0006977	DNA damage response, signal transduction by p53 class mediator resulting in cell cycle arrest	1479	9100	12	4	0.11637134302712	4582;6154;835;8738	1	0.00270453008789723	0.00131868131868132	2.0509353166554	bacterial_higher_site_aware_eligible	MUC1;RPL26;CASP2;CRADD
GO:0007338	single fertilization	1479	9100	12	4	0.11637134302712	109;53340;7993;81892	1	0.00270453008789723	0.00131868131868132	2.0509353166554	bacterial_higher_site_aware_eligible	ADCY3;SPA17;UBXN8;SLIRP
GO:0032781	positive regulation of ATP-dependent activity	1479	9100	12	4	0.11637134302712	11345;163590;4607;482	1	0.00270453008789723	0.00131868131868132	2.0509353166554	bacterial_higher_site_aware_eligible	GABARAPL2;TOR1AIP2;MYBPC3;ATP1B2
GO:0090314	positive regulation of protein targeting to membrane	1479	9100	12	4	0.11637134302712	11261;2040;285966;51024	1	0.00270453008789723	0.00131868131868132	2.0509353166554	bacterial_higher_site_aware_eligible	CHP1;STOM;TCAF2;FIS1
GO:1901223	negative regulation of non-canonical NF-kappaB signal transduction	1479	9100	12	4	0.11637134302712	222487;51094;5494;9770	1	0.00270453008789723	0.00131868131868132	2.0509353166554	bacterial_higher_site_aware_eligible	ADGRG3;ADIPOR1;PPM1A;RASSF2
GO:0035725	sodium ion transmembrane transport	1479	9100	36	9	0.11806910582384	11261;11280;340024;54716;6324;6327;6335;6535;7226	1	0.00608519269776876	0.00395604395604396	1.53820148749155	bacterial_higher_site_aware_eligible	CHP1;SCN11A;SLC6A19;SLC6A20;SCN1B;SCN2B;SCN9A;SLC6A8;TRPM2
GO:0006091	generation of precursor metabolites and energy	1479	9100	17	5	0.128583413551165	1345;2632;51;5261;5443	1	0.00338066260987153	0.00186813186813187	1.80964880881359	bacterial_higher_site_aware_eligible	COX6C;GBE1;ACOX1;PHKG2;POMC
GO:0006644	phospholipid metabolic process	1479	9100	17	5	0.128583413551165	151056;255738;388121;391013;51205	1	0.00338066260987153	0.00186813186813187	1.80964880881359	bacterial_higher_site_aware_eligible	PLB1;PCSK9;TNFAIP8L3;PLA2G2C;ACP6
GO:0071392	cellular response to estradiol stimulus	1479	9100	17	5	0.128583413551165	116151;2852;3480;3586;6752	1	0.00338066260987153	0.00186813186813187	1.80964880881359	bacterial_higher_site_aware_eligible	FAM210B;GPER1;IGF1R;IL10;SSTR2
GO:0045454	cell redox homeostasis	1479	9100	22	6	0.134141661555159	2936;30001;51022;51218;6556;7295	1	0.00405679513184584	0.00241758241758242	1.67803798635442	bacterial_higher_site_aware_eligible	GSR;ERO1A;GLRX2;GLRX5;SLC11A1;TXN
GO:0006919	activation of cysteine-type endopeptidase activity involved in apoptotic process	1479	9100	32	8	0.136071959886221	22900;400410;5468;58484;6279;6280;835;8738	1	0.00540906017579446	0.00351648351648352	1.53820148749155	bacterial_higher_site_aware_eligible	CARD8;ST20;PPARG;NLRC4;S100A8;S100A9;CASP2;CRADD
GO:0032720	negative regulation of tumor necrosis factor production	1479	9100	27	7	0.136139678180933	11213;3586;5004;51738;5443;671;706	1	0.00473292765382015	0.00296703296703297	1.5951719129542	bacterial_higher_site_aware_eligible	IRAK3;IL10;ORM1;GHRL;POMC;BPI;TSPO
GO:0007268	chemical synaptic transmission	1479	9100	53	12	0.141304621892761	1145;273;2916;3777;4155;4359;57053;6327;6854;777;8620;91978	1	0.00811359026369168	0.00582417582417582	1.39308813961499	bacterial_higher_site_aware_eligible	CHRNE;AMPH;GRM6;KCNK3;MBP;MPZ;CHRNA10;SCN2B;SYN2;CACNA1E;NPFF;TPGS1
GO:0006953	acute-phase response	1479	9100	13	4	0.1474722924527	2157;3240;5004;5005	1	0.00270453008789723	0.00142857142857143	1.89317106152806	bacterial_higher_site_aware_eligible	F8;HP;ORM1;ORM2
GO:0006956	complement activation	1479	9100	13	4	0.1474722924527	712;718;720;721	1	0.00270453008789723	0.00142857142857143	1.89317106152806	bacterial_higher_site_aware_eligible	C1QA;C3;C4A;C4B
GO:0035720	intraciliary anterograde transport	1479	9100	13	4	0.1474722924527	11020;51098;51668;90410	1	0.00270453008789723	0.00142857142857143	1.89317106152806	bacterial_higher_site_aware_eligible	IFT27;IFT52;IFT25;IFT20
GO:0035987	endodermal cell differentiation	1479	9100	13	4	0.1474722924527	1294;3679;4317;4318	1	0.00270453008789723	0.00142857142857143	1.89317106152806	bacterial_higher_site_aware_eligible	COL7A1;ITGA7;MMP8;MMP9
GO:0043303	mast cell degranulation	1479	9100	13	4	0.1474722924527	11280;27342;5294;6284	1	0.00270453008789723	0.00142857142857143	1.89317106152806	bacterial_higher_site_aware_eligible	SCN11A;RABGEF1;PIK3CG;S100A13
GO:0098655	monoatomic cation transmembrane transport	1479	9100	13	4	0.1474722924527	1145;1262;140803;57156	1	0.00270453008789723	0.00142857142857143	1.89317106152806	bacterial_higher_site_aware_eligible	CHRNE;CNGA4;TRPM6;TMEM63C
GO:0006641	triglyceride metabolic process	1479	9100	18	5	0.15548315180186	1071;1374;255738;2710;847	1	0.00338066260987153	0.00197802197802198	1.7091127638795	bacterial_higher_site_aware_eligible	CETP;CPT1A;PCSK9;GK;CAT
GO:0009267	cellular response to starvation	1479	9100	33	8	0.155510001627939	1824;255738;4149;51256;55062;57535;7482;84557	1	0.00540906017579446	0.00362637362637363	1.49158932120393	bacterial_higher_site_aware_eligible	DSC2;PCSK9;MAX;TBC1D7;WIPI1;ELAPOR1;WNT2B;MAP1LC3A
GO:0043406	positive regulation of MAP kinase activity	1479	9100	28	7	0.157523262723873	10178;1991;2321;2322;5294;56034;6283	1	0.00473292765382015	0.00307692307692308	1.53820148749155	bacterial_higher_site_aware_eligible	TENM1;ELANE;FLT1;FLT3;PIK3CG;PDGFC;S100A12
GO:0030855	epithelial cell differentiation	1479	9100	23	6	0.15793720650504	1374;1645;25984;27284;5468;54825	1	0.00405679513184584	0.00252747252747253	1.60507981303466	bacterial_higher_site_aware_eligible	CPT1A;AKR1C1;KRT23;SULT1B1;PPARG;CDHR2
GO:0051289	protein homotetramerization	1479	9100	23	6	0.15793720650504	226;359;51733;6648;7226;84869	1	0.00405679513184584	0.00252747252747253	1.60507981303466	bacterial_higher_site_aware_eligible	ALDOA;AQP2;UPB1;SOD2;TRPM2;CBR4
GO:0060348	bone development	1479	9100	23	6	0.15793720650504	124976;1432;285590;56034;632;9060	1	0.00405679513184584	0.00252747252747253	1.60507981303466	bacterial_higher_site_aware_eligible	SPNS2;MAPK14;SH3PXD2B;PDGFC;BGLAP;PAPSS2
GO:0098609	cell-cell adhesion	1479	9100	71	15	0.168358462819426	1824;3672;3679;3682;3687;4868;54751;54825;57554;5818;7087;8502;8876;960;965	1	0.0101419878296146	0.0078021978021978	1.29988858097877	bacterial_higher_site_aware_eligible	DSC2;ITGA1;ITGA7;ITGAE;ITGAX;NPHS1;FBLIM1;CDHR2;LRRC7;NECTIN1;ICAM5;PKP4;VNN1;CD44;CD58
GO:0070588	calcium ion transmembrane transport	1479	9100	34	8	0.176178762592524	116444;117144;140803;493;55858;57053;7226;9914	1	0.00540906017579446	0.00373626373626374	1.44771904705087	bacterial_higher_site_aware_eligible	GRIN3B;CATSPER1;TRPM6;ATP2B4;TMEM165;CHRNA10;TRPM2;ATP2C2
GO:0045669	positive regulation of osteoblast differentiation	1479	9100	29	7	0.180322819756189	2201;3082;338773;4037;4057;5530;56975	1	0.00473292765382015	0.00318681318681319	1.48516005688839	bacterial_higher_site_aware_eligible	FBN2;HGF;TMEM119;LRP3;LTF;PPP3CA;FAM20C
GO:0008202	steroid metabolic process	1479	9100	14	4	0.181340736948767	1545;1718;5959;706	1	0.00270453008789723	0.00153846153846154	1.7579445571332	bacterial_higher_site_aware_eligible	CYP1B1;DHCR24;RDH5;TSPO
GO:0071407	cellular response to organic cyclic compound	1479	9100	14	4	0.181340736948767	10550;1545;249;53829	1	0.00270453008789723	0.00153846153846154	1.7579445571332	bacterial_higher_site_aware_eligible	ARL6IP5;CYP1B1;ALPL;P2RY13
GO:0000278	mitotic cell cycle	1479	9100	72	15	0.182645131101945	10381;10382;1062;1069;260334;3082;347688;348235;387103;6249;80086;8218;84084;84617;9212	1	0.0101419878296146	0.00791208791208791	1.28183457290962	bacterial_higher_site_aware_eligible	TUBB3;TUBB4A;CENPE;CETN2;TUBB8B;HGF;TUBB8;SKA2;CENPW;CLIP1;TUBA4B;CLTCL1;RAB6C;TUBB6;AURKB
GO:0016266	O-glycan processing	1479	9100	24	6	0.183408485851953	117248;2590;374907;6484;79623;9245	1	0.00405679513184584	0.00263736263736264	1.53820148749155	bacterial_higher_site_aware_eligible	GALNT15;GALNT2;B3GNT8;ST3GAL4;GALNT14;GCNT3
GO:0009566	fertilization	1479	9100	19	5	0.184455355493646	10388;122402;5819;582;8531	1	0.00338066260987153	0.00208791208791209	1.61915946051742	bacterial_higher_site_aware_eligible	SYCP2;TDRD9;NECTIN2;BBS1;YBX3
GO:0042572	retinol metabolic process	1479	9100	19	5	0.184455355493646	1056;151056;1545;5959;84649	1	0.00338066260987153	0.00208791208791209	1.61915946051742	bacterial_higher_site_aware_eligible	CEL;PLB1;CYP1B1;RDH5;DGAT2
GO:0050776	regulation of immune response	1479	9100	19	5	0.184455355493646	2209;2210;2212;57089;604	1	0.00338066260987153	0.00208791208791209	1.61915946051742	bacterial_higher_site_aware_eligible	FCGR1A;FCGR1BP;FCGR2A;ENTPD7;BCL6
GO:0032496	response to lipopolysaccharide	1479	9100	67	14	0.190040758267409	11213;1991;23643;249;3148;3248;4016;4129;6279;6280;6556;6590;6648;7056	1	0.0094658553076403	0.00736263736263736	1.28566094476906	bacterial_higher_site_aware_eligible	IRAK3;ELANE;LY96;ALPL;HMGB2;HPGD;LOXL1;MAOB;S100A8;S100A9;SLC11A1;SLPI;SOD2;THBD
GO:0007160	cell-matrix adhesion	1479	9100	40	9	0.19141796560859	1308;3672;3679;3682;3687;3691;4059;604;960	1	0.00608519269776876	0.0043956043956044	1.38438133874239	bacterial_higher_site_aware_eligible	COL17A1;ITGA1;ITGA7;ITGAE;ITGAX;ITGB4;BCAM;BCL6;CD44
GO:0007409	axonogenesis	1479	9100	40	9	0.19141796560859	107;11280;3480;445582;4744;5864;60;64843;653781	1	0.00608519269776876	0.0043956043956044	1.38438133874239	bacterial_higher_site_aware_eligible	ADCY1;SCN11A;IGF1R;POTEE;NEFH;RAB3A;ACTB;ISL2;POTEJ
GO:0009636	response to toxic substance	1479	9100	40	9	0.19141796560859	11280;140803;1545;23657;4129;4155;57165;6335;8683	1	0.00608519269776876	0.0043956043956044	1.38438133874239	bacterial_higher_site_aware_eligible	SCN11A;TRPM6;CYP1B1;SLC7A11;MAOB;MBP;GJC2;SCN9A;SRSF9
GO:0006493	protein O-linked glycosylation	1479	9100	35	8	0.19798303800446	117248;2528;2590;374907;53947;79623;84752;9245	1	0.00540906017579446	0.00384615384615385	1.40635564570656	bacterial_higher_site_aware_eligible	GALNT15;FUT6;GALNT2;B3GNT8;A4GALT;GALNT14;B3GNT9;GCNT3
GO:0071222	cellular response to lipopolysaccharide	1479	9100	79	16	0.204197641236705	1053;11213;1432;1667;1668;1669;23643;3148;3586;4283;4317;4318;706;728358;8106;820	1	0.0108181203515889	0.00868131868131868	1.2461379139172	bacterial_higher_site_aware_eligible	CEBPE;IRAK3;MAPK14;DEFA1;DEFA3;DEFA4;LY96;HMGB2;IL10;CXCL9;MMP8;MMP9;TSPO;DEFA1B;PABPN1;CAMP
GO:0007283	spermatogenesis	1479	9100	153	29	0.208484393298534	1069;11020;116369;117144;122402;144195;22803;25911;338773;3622;3640;3985;493;5049;51;51314;51668;5224;53340;604;6752;729967;8287;8531;85464;90410;9191;9509;9633	1	0.0196078431372549	0.0168131868131868	1.16621812123542	bacterial_higher_site_aware_eligible	CETN2;IFT27;SLC26A8;CATSPER1;TDRD9;SLC2A14;XRN2;DPCD;TMEM119;ING2;INSL3;LIMK2;ATP2B4;PAFAH1B2;ACOX1;NME8;IFT25;PGAM2;SPA17;BCL6;SSTR2;MORN2;USP9Y;YBX3;SSH2;IFT20;DEDD;ADAMTS2;TESMIN
GO:0031122	cytoplasmic microtubule organization	1479	9100	25	6	0.210360976428544	11261;152206;29911;6249;79187;9419	1	0.00405679513184584	0.00274725274725275	1.47667342799189	bacterial_higher_site_aware_eligible	CHP1;CCDC13;HOOK2;CLIP1;FSD1;CRIPT
GO:0002639	positive regulation of immunoglobulin production	1479	9100	10	3	0.21322862684651	2821;3566;3586	1	0.00202839756592292	0.0010989010989011	1.84584178498986	bacterial_higher_site_aware_eligible	GPI;IL4R;IL10
GO:0006622	protein targeting to lysosome	1479	9100	10	3	0.21322862684651	4734;54899;6272	1	0.00202839756592292	0.0010989010989011	1.84584178498986	bacterial_higher_site_aware_eligible	NEDD4;PXK;SORT1
GO:0007051	spindle organization	1479	9100	10	3	0.21322862684651	79000;90417;9212	1	0.00202839756592292	0.0010989010989011	1.84584178498986	bacterial_higher_site_aware_eligible	AUNIP;KNSTRN;AURKB
GO:0035904	aorta development	1479	9100	10	3	0.21322862684651	2548;30008;4016	1	0.00202839756592292	0.0010989010989011	1.84584178498986	bacterial_higher_site_aware_eligible	GAA;EFEMP2;LOXL1
GO:0043010	camera-type eye development	1479	9100	10	3	0.21322862684651	2201;23770;57545	1	0.00202839756592292	0.0010989010989011	1.84584178498986	bacterial_higher_site_aware_eligible	FBN2;FKBP8;CC2D2A
GO:0044782	cilium organization	1479	9100	10	3	0.21322862684651	257177;5819;84071	1	0.00202839756592292	0.0010989010989011	1.84584178498986	bacterial_higher_site_aware_eligible	CFAP126;NECTIN2;ARMC2
GO:0045926	negative regulation of growth	1479	9100	10	3	0.21322862684651	4495;4496;84289	1	0.00202839756592292	0.0010989010989011	1.84584178498986	bacterial_higher_site_aware_eligible	MT1G;MT1H;ING5
GO:0046928	regulation of neurotransmitter secretion	1479	9100	10	3	0.21322862684651	55784;79772;8291	1	0.00202839756592292	0.0010989010989011	1.84584178498986	bacterial_higher_site_aware_eligible	MCTP2;MCTP1;DYSF
GO:0048843	negative regulation of axon extension involved in axon guidance	1479	9100	10	3	0.21322862684651	10501;8482;9723	1	0.00202839756592292	0.0010989010989011	1.84584178498986	bacterial_higher_site_aware_eligible	SEMA6B;SEMA7A;SEMA3E
GO:0061564	axon development	1479	9100	10	3	0.21322862684651	10100;374969;4744	1	0.00202839756592292	0.0010989010989011	1.84584178498986	bacterial_higher_site_aware_eligible	TSPAN2;SVBP;NEFH
GO:0061644	protein localization to CENP-A containing chromatin	1479	9100	10	3	0.21322862684651	3012;8362;8363	1	0.00202839756592292	0.0010989010989011	1.84584178498986	bacterial_higher_site_aware_eligible	H2AC8;H4C12;H4C11
GO:0071526	semaphorin-plexin signaling pathway	1479	9100	10	3	0.21322862684651	10501;8482;9723	1	0.00202839756592292	0.0010989010989011	1.84584178498986	bacterial_higher_site_aware_eligible	SEMA6B;SEMA7A;SEMA3E
GO:0090200	positive regulation of release of cytochrome c from mitochondria	1479	9100	10	3	0.21322862684651	2852;4318;638	1	0.00202839756592292	0.0010989010989011	1.84584178498986	bacterial_higher_site_aware_eligible	GPER1;MMP9;BIK
GO:1902166	negative regulation of intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator	1479	9100	10	3	0.21322862684651	3622;4582;960	1	0.00202839756592292	0.0010989010989011	1.84584178498986	bacterial_higher_site_aware_eligible	ING2;MUC1;CD44
GO:2000059	negative regulation of ubiquitin-dependent protein catabolic process	1479	9100	10	3	0.21322862684651	6201;84074;9349	1	0.00202839756592292	0.0010989010989011	1.84584178498986	bacterial_higher_site_aware_eligible	RPS7;QRICH2;RPL23
GO:0002376	immune system process	1479	9100	20	5	0.215196753402723	100131439;2212;284415;3240;5682	1	0.00338066260987153	0.0021978021978022	1.53820148749155	bacterial_higher_site_aware_eligible	CD300LD;FCGR2A;VSTM1;HP;PSMA1
GO:0006633	fatty acid biosynthetic process	1479	9100	20	5	0.215196753402723	27349;283985;391013;55825;84869	1	0.00338066260987153	0.0021978021978022	1.53820148749155	bacterial_higher_site_aware_eligible	MCAT;FADS6;PLA2G2C;PECR;CBR4
GO:0001890	placenta development	1479	9100	15	4	0.217448417444574	1432;5468;5654;89884	1	0.00270453008789723	0.00164835164835165	1.64074825332432	bacterial_higher_site_aware_eligible	MAPK14;PPARG;HTRA1;LHX4
GO:0006891	intra-Golgi vesicle-mediated transport	1479	9100	15	4	0.217448417444574	11345;26958;51560;84084	1	0.00270453008789723	0.00164835164835165	1.64074825332432	bacterial_higher_site_aware_eligible	GABARAPL2;COPG2;RAB6B;RAB6C
GO:0030071	regulation of mitotic metaphase/anaphase transition	1479	9100	15	4	0.217448417444574	1062;11065;51776;60	1	0.00270453008789723	0.00164835164835165	1.64074825332432	bacterial_higher_site_aware_eligible	CENPE;UBE2C;MAP3K20;ACTB
